id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
-1.738610786318479,15565,-0.7975017347618242,5428,1,13,-0.4703934066437423,1.5563296333579275,1,-1.1119874649267973,-0.4900859363431393,3.2582603086459536,1607,0.7200753607675102,0.0,1.1446540815918953
-1.7384486600694988,4446,-0.7970582659832753,868,2,50,1.8706757809935803,0.8378955328362228,0,-0.35671442835403716,-0.4900859363431393,0.8585091952871753,1423,2.3420764742789917,0.0,-0.43790115078432634
-1.738407949503509,2916,-0.7970138527098197,3943,1,105,-0.2736581966368281,0.055478751606427915,0,1.153831644791483,0.6207374470481984,2.0997597711624056,1535,0.03311018328029453,0.0,-0.3951293877471312
-1.7383461676395444,11258,-0.8005404640145214,3972,1,79,-0.9985456387817266,-0.6731925778286959,0,0.3985586082187229,1.1761491387438672,3.6720105006043635,1593,-0.11954874505019777,0.0,0.3319905838851868
-1.738261677871937,4237,-0.79684224699909,159,2,16,0.20600858313644874,-1.4541468977852194,0,0.020922089932342867,0.06532575535252956,-0.3827413805880551,233,-1.0164199489918404,0.0,-0.43790115078432634
-1.7376717838165001,12768,-0.7963743733510867,3653,2,51,0.6475653982937487,-1.1879789460399595,0,1.078304341134207,1.1761491387438672,0.19650888815371903,1619,0.8536519230566911,0.0,-0.43790115078432634
-1.7376657488330995,2533,-0.796247468029924,1003,1,4,-0.6888772352010656,0.9208902100973602,1,-0.6588236429831412,-0.4900859363431393,0.2792589265454011,1032,-0.1577134771328209,0.0,-0.43790115078432634
-1.7374302821926253,10467,-0.7959835724341914,5362,1,4,-0.9394851700576705,0.9040719054539601,1,-0.7947727895662381,-0.4900859363431393,1.2722593872455854,1619,-0.6538549942069212,0.0,3.454329285600435
-1.73738077487117,5194,-0.7959335065622959,4849,1,42,-0.8664576985946115,-0.5496146002328494,1,-0.8400891717606036,0.06532575535252956,2.430759924729134,1437,-0.40578423566987104,0.0,-0.43790115078432634
-1.7373252325663144,165,-0.7958781290423428,159,1,48,-0.019658275400852288,0.07046897965758928,0,1.078304341134207,-0.4900859363431393,5.078761153262958,1601,0.1666867455694755,0.0,2.0428611053729937
-1.7370064013246296,7169,-0.7957566789272933,701,1,48,0.08030555848698127,0.02001406572790875,0,0.17197669724689488,-0.4900859363431393,5.078761153262958,1576,0.2048514776520986,0.0,0.07536000566201576
-1.736923036723419,13867,-0.7989072399053139,2605,2,49,0.03900313610225144,-1.2621988556609491,0,1.531468163077863,1.1761491387438672,0.19650888815371903,1568,-0.8828433867026597,0.0,3.454329285600435
-1.736888565716538,3021,-0.7954226911109071,4517,2,101,1.401184960358558,-0.018009927378705406,0,1.078304341134207,0.6207374470481984,-0.2999913421963731,956,-0.9973375829505289,0.0,-0.43790115078432634
-1.7368504123469044,4584,-0.7953802338159592,2069,2,59,-0.20701564071155848,-1.2863294666712255,0,0.17197669724689488,-0.4900859363431393,1.1067593104622213,374,-0.6920197262895442,0.0,-0.43790115078432634
-1.7365590965380115,11515,-0.7980507007664924,1293,2,35,-0.03821443618236676,-0.9404573755292991,0,1.153831644791483,0.06532575535252956,-0.6309914957631012,1611,0.30026330785865624,0.0,-0.43790115078432634
-1.7364309298566412,13276,-0.7949615467467608,2784,1,4,-0.9422785706053294,0.2770416345150928,1,-0.7343509466404172,1.1761491387438672,4.665010961304548,1442,0.2048514776520986,0.0,2.4705787357449456
-1.7364014709546185,13020,-0.794937680220015,3657,1,105,-0.3253361067705721,-0.08711122254298549,1,-0.9609328576122452,0.06532575535252956,-0.6309914957631012,1611,0.30026330785865624,0.0,-0.43790115078432634
-1.7363303808959174,6743,-0.7948652192914437,4865,2,35,-0.06335504111228861,-0.9185204564291896,0,1.3350971735689454,0.06532575535252956,4.913261076479594,1613,1.4261229042960377,0.0,1.7434587641126278
-1.7359338108850055,9190,-0.7943292094012946,1722,2,35,0.03980125054443967,-1.045388971890546,1,-0.8854055539549692,0.06532575535252956,3.6720105006043635,1447,0.12852201348685235,0.0,-0.2240423355983505
-1.7357152217404817,12335,-0.7945739399966028,5616,1,48,-0.07033854248164832,0.24888925500345002,1,-0.9760383183437005,0.06532575535252956,1.7687596175956775,1604,-0.38670186962855946,0.0,0.20367529477360127
-1.7355302853000047,7152,-0.7968854938633438,1242,1,105,-0.39576970629630676,-0.028978386928500414,0,1.078304341134207,0.6207374470481984,4.251260769346138,1611,0.07127491536291766,0.0,2.598894024856531
-1.7354497847587131,15006,-0.7936038464357906,218,1,48,-0.10186406294935961,0.36698300282465884,1,-1.0364601612695212,-0.4900859363431393,-0.5482414573714192,0,-1.0545846810744637,0.0,-0.43790115078432634
-1.7351351473190522,8027,-0.7982766073117582,3992,2,51,0.648363512735937,-1.1364271861549358,1,0.3985586082187229,0.06532575535252956,2.3480098863374517,1602,-0.38670186962855946,0.0,1.6579152380382374
-1.7350345983583284,8106,-0.7931048206897191,4049,1,8,-0.8628661836046226,-1.043560895298827,0,0.17197669724689488,0.6207374470481984,-0.13449126541300904,426,-0.8828433867026597,0.0,-0.43790115078432634
-1.7345305238126039,6732,-0.7933285379746366,5905,2,35,-0.10924662153981346,-0.7576497163636243,0,1.531468163077863,-0.4900859363431393,2.0997597711624056,1439,-0.44394896775249404,0.0,-0.43790115078432634
-1.7345088387875036,13408,-0.7924499626742785,1753,1,25,-1.0789556688352395,0.47776444427951087,0,0.3985586082187229,1.1761491387438672,-0.21724130380469106,1275,-0.9782552169092174,0.0,-0.43790115078432634
-1.7333132983470758,9452,-0.7915475746814453,5428,1,105,-0.38778856187414085,0.33773377735819243,0,0.2475040009041709,2.2869725221352053,0.4447590033287651,581,-0.825596288578725,0.0,-0.43790115078432634
-1.7332993871988984,13889,-0.7915372205566841,1519,1,4,-0.7050390526558736,0.20611226275857403,0,1.153831644791483,1.1761491387438672,-0.2999913421963731,1432,-0.9400904848265943,0.0,-0.052955283449569776
-1.7327705589924463,4582,-0.7911762797153564,3223,1,105,-0.3738215591352796,0.1494418884173603,1,-0.35671442835403716,0.06532575535252956,1.9342596943790415,1497,-0.48211369983511715,0.0,-0.43790115078432634
-1.7316197183443238,5525,-0.7903995588554564,2977,2,50,1.5047403092363802,0.3044627833898401,1,-0.5077690356685892,-1.0454976280388082,-0.5482414573714192,395,-1.035502315033152,0.0,-0.43790115078432634
-1.7313471212127582,10027,-0.7902329956214301,340,2,66,0.5148788722749215,-0.24761634729062257,0,0.3230313045614469,1.731560830439536,2.5962600015124977,1339,-0.3103724054633132,0.0,-0.43790115078432634
-1.7309931029492127,7986,-0.7901816736165481,4364,2,16,0.28202898375778457,-1.5305604993168955,1,2.5133231106224514,-0.4900859363431393,2.2652598479457695,1440,-0.38670186962855946,0.0,0.4175341099595772
-1.7309675309856511,13840,-0.7899323132739464,732,2,35,0.013663002561853413,-0.9799438299091846,1,-0.5530854178629548,-0.4900859363431393,-0.6309914957631012,1611,0.30026330785865624,0.0,-0.43790115078432634
-1.7306599514079333,13782,-0.7959714776680059,5662,1,105,-0.18666372243504958,0.02549829550306604,0,1.153831644791483,-0.4900859363431393,1.7687596175956775,1611,-0.48211369983511715,0.0,1.1018823185547
-1.7301353170035052,7494,-0.7895566577319183,1653,2,101,1.3806335134714312,-0.21397973800434206,1,-0.5832963393258652,-1.0454976280388082,-0.3827413805880551,105,-1.0164199489918404,0.0,-0.43790115078432634
-1.7295467526901733,14119,-0.7889985399012046,941,2,104,0.04319323692381056,-1.7916098366054458,0,0.7006678228478269,0.6207374470481984,1.3550094256372673,1074,-0.5966078960829865,0.0,-0.43790115078432634
-1.7295339667083927,11431,-0.7915862456326763,2247,1,105,-0.37701401690417435,0.6177951112003097,0,0.020922089932342867,-0.4900859363431393,0.6102590801121291,539,-0.7874315564961019,0.0,-0.43790115078432634
-1.7292259779792578,15970,-0.7887540784772508,2551,2,16,0.29719315815992814,-1.49107404493701,0,0.12666031505252928,0.6207374470481984,0.19650888815371903,744,-0.8828433867026597,0.0,-0.43790115078432634
-1.7291454774379662,14779,-0.7887833104863252,2347,1,79,-1.0707749958025974,-0.5828855942006822,0,1.9091046813642432,2.2869725221352053,0.8585091952871753,1584,-0.6729373602482327,0.0,0.3319905838851868
-1.7289692354651003,15484,-0.7885754025322821,3843,1,48,-0.1569339594624745,0.6463131060304002,0,0.2626094616356261,1.1761491387438672,0.03100881137035499,1262,-0.6729373602482327,0.0,-0.052955283449569776
-1.7285751203626902,6661,-0.7957034727229313,2742,2,35,-0.10246264878092991,-0.6549118119120245,0,0.3985586082187229,0.6207374470481984,1.1895093488539032,107,-0.6347726281656095,0.0,-0.43790115078432634
-1.7283624639137127,113,-0.795308544511937,2709,2,35,-0.15593631640966832,-0.876474694821209,1,-0.417136271279858,-1.0454976280388082,2.182509809554088,397,0.03311018328029453,0.0,-0.43790115078432634
-1.7282687682392233,15978,-0.7934302847465532,4272,1,105,-0.2106071557015473,0.13591412163895075,0,0.3230313045614469,2.2869725221352053,0.03100881137035499,49,-0.9210081187852828,0.0,-0.43790115078432634
-1.7282560845452968,11226,-0.7880696116128398,3096,2,16,0.2495058202372671,-1.574799952835043,0,1.153831644791483,0.6207374470481984,-0.6309914957631012,1611,0.30026330785865624,0.0,-0.43790115078432634
-1.7281736405347745,5188,-0.7880110758156632,916,2,101,1.2501418021686923,-0.4651574616979211,0,-0.4322417320113132,1.1761491387438672,-0.4654914189797371,1260,-0.9210081187852828,0.0,-0.43790115078432634
-1.7279478912404533,10630,-0.7878425924926431,2688,2,49,-0.033425749529095564,-1.5192264244481333,0,0.7761951265051029,0.06532575535252956,0.8585091952871753,17,-0.7111020923308558,0.0,-0.43790115078432634
-1.7278368066307421,16954,-0.7877616078045198,4049,2,100,1.0992981725894448,0.2521797928684405,0,1.9091046813642432,0.6207374470481984,-0.6309914957631012,1611,0.30026330785865624,0.0,-0.43790115078432634
-1.727681635955851,9633,-0.7876537059809688,4400,2,62,-0.19763779601549228,-0.8709904650460517,0,1.9091046813642432,0.6207374470481984,0.9412592336788573,1624,-0.6920197262895442,0.0,-0.43790115078432634
-1.7275520372445212,11236,-0.7875546150330812,5728,1,79,-1.1252463064840004,-0.688182805880377,0,0.3985586082187229,-0.4900859363431393,-0.6309914957631012,1611,0.30026330785865624,0.0,-0.09572704648676496
-1.7268521837457698,10942,-0.7870035674366066,3243,1,48,-0.10166453433874166,0.19295011129913175,0,0.09644939358961888,1.1761491387438672,-0.2999913421963731,143,-0.9782552169092174,0.0,-0.43790115078432634
-1.7267498958915237,4240,-0.7870516593852372,2944,2,16,0.2688600954611116,-1.4113699055403435,1,0.3985586082187229,-0.4900859363431393,2.430759924729134,1621,2.3420764742789917,0.0,-0.43790115078432634
-1.7266787035449684,8636,-0.786883624681141,3290,2,101,0.9428677419145961,-0.763133946138262,0,1.153831644791483,0.06532575535252956,0.19650888815371903,1438,-0.8446786546200366,0.0,-0.43790115078432634
-1.7265984075793852,15866,-0.7868288393381673,124,1,105,-0.33710829479320303,0.6923806361397471,1,-0.5077690356685892,1.731560830439536,-0.3827413805880551,77,-1.0164199489918404,0.0,-0.43790115078432634
-1.7260232429749596,7442,-0.7864055404664322,39,1,79,-1.0266791728699252,-0.7558216397719052,0,1.4408353986891318,1.1761491387438672,-0.4654914189797371,77,-1.0164199489918404,0.0,-0.43790115078432634
-1.7256751574069604,15975,-0.7861018254550236,3240,2,33,1.261315404359753,0.7366200896578944,0,-0.6739291037145965,-0.4900859363431393,0.6102590801121291,432,-0.7683491904547903,0.0,-0.43790115078432634
-1.7252550611895718,5993,-0.785722975746258,3085,1,13,-0.7868457829832868,1.3398853649054527,0,0.3985586082187229,-0.4900859363431393,0.2792589265454011,1373,-0.1958782092154439,0.0,-0.43790115078432634
-1.7250059902644828,16779,-0.7855007658209244,1238,1,105,-0.4137272812462509,0.21817756826371223,0,0.8366169694309238,0.6207374470481984,1.2722593872455854,1540,-0.615690262124298,0.0,0.631392925145553
-1.7238783689592743,4621,-0.7844505668650796,1242,2,16,0.1722882479526489,-1.3660336060673726,0,1.9091046813642432,-1.0454976280388082,-0.4654914189797371,272,-1.035502315033152,0.0,-0.43790115078432634
-1.723807994915553,16265,-0.7843715919897349,3257,2,35,0.04359229414504645,-1.0161397464240798,0,0.6251405191905509,-1.0454976280388082,4.582260922912866,1091,0.22393384369341018,0.0,-0.43790115078432634
-1.723645050363739,8854,-0.7841987480907755,3631,2,100,0.7353579869378573,0.02842321804960877,0,0.6855623621163718,2.2869725221352053,2.5962600015124977,1625,-0.29129003942200177,0.0,1.4440564228522614
-1.723101799569838,9387,-0.7952235222534996,1660,1,105,-0.5434208781066596,0.5560061224023864,1,-0.5832963393258652,-1.0454976280388082,3.1755102702542715,1436,0.7773224588914449,0.0,2.085632868410189
-1.723057611216804,8251,-0.7835760829693064,5616,1,79,-1.0781575543930513,-0.7426594883119434,0,2.135686592336071,1.1761491387438672,0.6102590801121291,203,-0.7683491904547903,0.0,-0.43790115078432634
-1.7225835070123734,2430,-0.7839383337778916,1515,2,100,0.7463320605182999,0.16516334710593672,2,-0.5077690356685892,-1.0454976280388082,-0.6309914957631012,1611,0.30026330785865624,0.0,-0.43790115078432634
-1.7222504577589484,2008,-0.7827342585311854,1583,2,100,0.7864373112397474,0.11032104935592253,0,1.002777037476931,-1.0454976280388082,0.03100881137035499,643,-0.9210081187852828,0.0,-0.43790115078432634
-1.7220034325909441,15742,-0.7824801248832346,777,1,42,-0.8447090800442023,-0.3843564763469505,0,0.5042968333389093,-0.4900859363431393,-0.2999913421963731,1311,-0.7301844583721673,0.0,-0.43790115078432634
-1.7218160412419652,3634,-0.7823057736246912,3669,1,105,-0.20462129738499377,0.16077596328560306,0,0.927249733819655,0.06532575535252956,0.5275090417204471,275,-0.7874315564961019,0.0,-0.43790115078432634
-1.72142468791162,6739,-0.7957935015685583,2038,2,35,-0.008484673209791663,-0.6878171905619291,0,1.9091046813642432,-1.0454976280388082,4.33401080773782,1619,0.1666867455694755,0.0,-0.43790115078432634
-1.7213663838346995,12641,-0.7810186141532984,1242,1,45,-1.059601393611537,-0.9389949142560278,0,-0.35671442835403716,2.2869725221352053,0.11375884976203701,556,-0.8828433867026597,0.0,-0.43790115078432634
-1.7212919182768085,6314,-0.7954274285267424,3803,1,13,-0.5881152868709021,1.3958245086102905,1,-1.2630420722413493,-1.0454976280388082,-0.5482414573714192,1548,-0.3676195035872479,0.0,-0.2240423355983505
-1.7206117040460722,9477,-0.7802381966734664,904,2,50,1.7162406364243439,0.17430373006401265,1,-0.35671442835403716,-1.0454976280388082,2.0997597711624056,1582,-0.34853713754593635,0.0,3.1549269443400685
-1.7204970393614625,208,-0.785505413512975,1729,2,76,-0.008484673209791663,-1.193828791133045,1,1.9091046813642432,-0.4900859363431393,-0.6309914957631012,1611,0.30026330785865624,0.0,-0.43790115078432634
-1.7203680543772581,1504,-0.779979451222979,424,2,16,0.24631336246851418,-1.4051544451288103,0,1.1387261840600278,0.6207374470481984,2.0170097327707235,1565,-0.42486660171118246,0.0,0.7597082142571386
-1.7201424073707914,1482,-0.7828975019851756,5234,1,8,-0.8670562844263235,-0.9287576853426086,0,1.6069954667351392,0.6207374470481984,0.8585091952871753,1259,-0.6729373602482327,0.0,-0.43790115078432634
-1.7200619068294998,12730,-0.7796276263181827,1929,2,66,0.25309733522725597,-0.9313169925712232,0,0.020922089932342867,0.6207374470481984,-0.3827413805880551,1432,-1.0164199489918404,0.0,-0.43790115078432634
-1.7197346879837665,14420,-0.7792898162685659,2045,2,104,0.10145559120582016,-1.472062048383443,0,1.531468163077863,0.06532575535252956,0.4447590033287651,1583,-0.7874315564961019,0.0,3.112155181302873
-1.7195937353206154,11168,-0.791584128151356,1363,1,94,-1.3379438053351045,-1.39345475494212,0,1.153831644791483,1.1761491387438672,-0.5482414573714192,3,-1.0545846810744637,0.0,-0.43790115078432634
-1.7195480126497675,1257,-0.7790910601405682,1086,1,4,-0.7886415404782813,0.3125063203936119,0,-0.6588236429831412,-0.4900859363431393,2.2652598479457695,1597,-0.3103724054633132,0.0,1.1018823185547
-1.7190129448842064,7886,-0.778536477426974,690,1,91,-1.3138008434579889,-0.9331450691629423,0,2.664377717937003,-1.0454976280388082,2.6790100399041794,1604,-0.23404294129806705,0.0,-0.43790115078432634
-1.7188846759149818,17030,-0.7800154484054241,2820,2,35,-0.14655847171360212,-0.8585595442229853,0,0.5496132155332749,0.6207374470481984,-0.6309914957631012,1611,0.30026330785865624,0.0,-0.43790115078432634
-1.7186546305307826,10970,-0.7995200174657026,521,2,17,-0.22078311483994353,-1.3185036146842346,0,2.664377717937003,2.2869725221352053,-0.4654914189797371,90,-1.0164199489918404,0.0,-0.43790115078432634
-1.7185819038664136,9655,-0.7781254707137508,565,2,62,-0.2604893083402969,-1.0698851982187507,0,-0.35671442835403716,1.1761491387438672,0.03100881137035499,1211,-0.8637610206613482,0.0,-0.43790115078432634
-1.7184394168854489,4552,-0.7779936485291832,4771,1,4,-0.7537240336311991,0.05694121287969928,0,-0.20565982103948516,1.731560830439536,0.03100881137035499,1440,-0.44394896775249404,0.0,-0.26681409863554567
-1.7182876217097478,1513,-0.7778290951079355,3205,1,105,-0.43228344202776536,0.6817777919083998,0,0.20218761870980528,-1.0454976280388082,1.3550094256372673,1438,-0.5202784319177403,0.0,-0.43790115078432634
-1.7179083383462033,15873,-0.7774984629610994,2593,2,46,0.1667014468571895,-0.8073733996564093,0,0.17197669724689488,-1.0454976280388082,-0.21724130380469106,261,-0.9591728508679057,0.0,-0.43790115078432634
-1.7175950306486476,8684,-0.777241188980682,344,2,104,0.05835741132595414,-1.476083816885329,0,1.8486828384384224,0.6207374470481984,-0.13449126541300904,898,-0.7683491904547903,0.0,-0.43790115078432634
-1.717503278443389,154,-0.7837208253788793,3126,1,25,-1.098110415448466,0.16772265433403172,1,0.3985586082187229,0.06532575535252956,-0.6309914957631012,1611,0.30026330785865624,0.0,-0.43790115078432634
-1.717502050989138,13170,-0.7771463868297058,1069,2,17,-0.2826369841118002,-1.4186822119072198,0,-0.06971067445638834,-1.0454976280388082,3.4237603854293175,111,0.03311018328029453,0.0,-0.43790115078432634
-1.7170841028166886,8432,-0.776703653786192,5248,1,20,-0.9580413308391851,-0.19277404954112795,0,-0.20565982103948516,-1.0454976280388082,-0.4654914189797371,31,-1.0164199489918404,0.0,-0.43790115078432634
-1.7166464130883698,13498,-0.7928529121916302,973,2,104,0.20600858313644874,-1.6490198624560324,0,3.042014236223383,0.6207374470481984,3.1755102702542715,1590,-0.11954874505019777,0.0,0.4175341099595772
-1.716390079725629,5245,-0.7881893749207358,1063,1,4,-0.9299077967509864,0.2679012515570169,0,0.09644939358961888,0.06532575535252956,0.8585091952871753,1606,-0.5966078960829865,0.0,-0.3951293877471312
-1.7163834310151032,1209,-0.7760968338851113,2964,2,104,-0.009083259041503727,-1.6234267901730042,0,0.3230313045614469,2.2869725221352053,0.2792589265454011,188,-0.8446786546200366,0.0,-0.43790115078432634
-1.716340981555591,4249,-0.7760532640152323,3315,2,16,0.2048114114731664,-1.5133765793550478,1,-0.4322417320113132,1.1761491387438672,1.0240092720705394,814,-0.44394896775249404,0.0,-0.43790115078432634
-1.7162662091341372,14099,-0.7759816285454809,5701,1,32,-1.70208351959731,0.6591096421719143,0,-0.4775581142056788,0.6207374470481984,3.837510577387728,1612,0.10943964744554079,0.0,0.7169364512199434
-1.7161816170786757,6210,-0.7759027972281919,4155,2,50,1.8261809008399557,0.5505218926272292,0,0.4740859118759989,-1.0454976280388082,-0.5482414573714192,1464,-0.7301844583721673,0.0,-0.2240423355983505
-1.7159970897896157,12400,-0.800307361621718,3247,1,25,-1.17492893051199,0.289106940020231,1,-0.3718198890854924,-0.4900859363431393,1.0240092720705394,1597,0.052192549321606094,0.0,3.7537316268608008
-1.715985940413503,14727,-0.7757273692842315,115,2,95,0.6421781258087654,-0.8735497722746662,0,1.153831644791483,1.1761491387438672,0.03100881137035499,126,-0.9019257527439712,0.0,-0.43790115078432634
-1.7159157709454902,3080,-0.7756691744374369,2564,2,77,-0.1367815697964418,-1.249036704201507,0,2.8154323252515554,1.1761491387438672,-0.21724130380469106,1259,-0.9019257527439712,0.0,3.368785759526044
-1.715853784505817,16704,-0.7756176550402284,527,2,16,0.22755767307638175,-1.4727932790203386,0,1.4559408594205872,0.6207374470481984,-0.6309914957631012,1611,0.30026330785865624,0.0,-0.43790115078432634
-1.715653811750766,13192,-0.7754433755607129,1723,2,50,1.3872179576196966,0.27960094174370737,0,0.09644939358961888,-0.4900859363431393,2.2652598479457695,1584,-0.2722076733806902,0.0,1.315741133740676
-1.7154540435714236,13212,-0.7752851566386693,861,2,35,-0.10864803570824316,-1.14410510784026,0,1.9091046813642432,0.06532575535252956,1.3550094256372673,1615,-0.5775255300416748,0.0,0.24644705781079645
-1.7152898715653586,8367,-0.7762323168000971,3743,2,100,0.6733045890553826,-0.32000818032041267,0,2.664377717937003,0.06532575535252956,-0.21724130380469106,1437,-0.9210081187852828,0.0,0.7169364512199434
-1.7152125419475486,13210,-0.7755143650192141,5605,1,42,-0.770883494138955,-0.47502907529289246,0,-0.5379799571314996,1.1761491387438672,-0.05174122702132703,888,-0.9210081187852828,0.0,-0.43790115078432634
-1.7151562836277132,2074,-0.7750329969139831,1336,2,33,1.355692437152127,0.881038140399027,1,1.153831644791483,1.731560830439536,-0.6309914957631012,1611,0.30026330785865624,0.0,-0.43790115078432634
-1.715073839617191,1919,-0.7749656502411432,5221,2,50,1.4538605135449663,0.3128719357115401,1,-0.3718198890854924,-0.4900859363431393,3.837510577387728,1612,0.6055811645196411,0.0,1.7006870010754325
-1.7146829977261169,15255,-0.7836282663225221,3866,1,83,-1.4584590861102067,0.25291102350533595,0,-0.8098782502976932,1.731560830439536,4.168510730954456,1077,0.12852201348685235,0.0,-0.43790115078432634
-1.7146561983083044,8935,-0.7746313214743749,2195,3,0,0.8217538753079237,1.5051434887913515,1,-1.4140966795559013,1.1761491387438672,-0.3827413805880551,890,-1.0164199489918404,0.0,-0.43790115078432634
-1.7145814258868506,9207,-0.7940744297420935,220,1,25,-1.200069535441912,0.3220123186701356,1,-0.9005110146864245,-1.0454976280388082,-0.5482414573714192,803,-0.9973375829505289,0.0,-0.43790115078432634
-1.7144342336645904,6324,-0.780018481069349,1894,1,25,-1.1186618623355928,0.4971420561510059,0,1.9091046813642432,1.1761491387438672,1.5205095024206314,101,-0.5393607979590518,0.0,-0.43790115078432634
-1.7142868368666218,1425,-0.7743328642767532,628,1,48,0.06434326964264946,0.15894788669388396,0,0.2475040009041709,1.1761491387438672,0.5275090417204471,1607,-0.7683491904547903,0.0,-0.43790115078432634
-1.7141033324561044,8028,-0.7741839945730814,2728,2,51,0.5990799459290412,-1.137524032110279,0,0.7761951265051029,0.06532575535252956,0.19650888815371903,1548,-0.6347726281656095,0.0,-0.43790115078432634
-1.7139098038358709,8391,-0.7742035184686449,2598,2,35,0.02403849031058403,-1.0227208221540607,1,2.664377717937003,1.731560830439536,-0.5482414573714192,15,-1.0545846810744637,0.0,-0.43790115078432634
-1.713707785323735,7856,-0.7738566463167674,5905,1,4,-0.96263048888198,1.4992936436977464,0,2.664377717937003,-0.4900859363431393,2.6790100399041794,1611,0.22393384369341018,0.0,-0.43790115078432634
-1.7135438178933786,15106,-0.7944600984585007,2503,2,35,-0.010080902094168134,-0.9770189073626419,0,0.8366169694309238,2.842384213830874,0.6102590801121291,1313,-0.7111020923308558,0.0,-0.43790115078432634
-1.7135420789998563,697,-0.7893404951896774,3843,1,15,-0.9269148675927097,-1.140083339338374,0,0.9876715767454758,-0.4900859363431393,0.4447590033287651,630,-0.7301844583721673,0.0,-0.43790115078432634
-1.7134739552889284,1949,-0.7860493011514258,1951,2,89,-0.09348386130609959,-1.4238008263639295,0,1.8939992206327878,1.1761491387438672,0.03100881137035499,710,-0.8637610206613482,0.0,-0.43790115078432634
-1.7132582302043236,6899,-0.7736014718729134,4066,3,0,0.7696769079532273,1.5332958683029942,0,-0.8098782502976932,1.1761491387438672,-0.5482414573714192,624,-1.0164199489918404,0.0,-0.43790115078432634
-1.7131738427245706,1962,-0.7823510123569667,5310,1,25,-1.1300349931372715,0.007948760223290111,0,-0.35671442835403716,1.1761491387438672,-0.6309914957631012,1611,0.30026330785865624,0.0,-0.43790115078432634
-1.7131363030820623,13099,-0.7843449440256616,4968,2,50,1.4961605789825023,0.3201842420784165,0,-0.20565982103948516,-1.0454976280388082,-0.6309914957631012,1611,0.30026330785865624,0.0,-0.43790115078432634
-1.7130099775820684,10664,-0.773385847673381,905,3,0,0.68747112040472,1.2484815353226153,0,1.0329879589398414,0.06532575535252956,-0.05174122702132703,828,-0.9210081187852828,0.0,-0.43790115078432634
